

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976 173 172  1.19 1253.  1062.  4733.  2784.  8661.  2.25 2.10  385.9   73.1  221.7
  1976 174 173  1.20 1269.  1061.  4733.  3006.  8882.  2.25 2.00  381.2   75.9  216.5
  1976 175 174  1.22 1285.  1059.  4733.  3222.  9098.  2.25 2.99  418.4   96.8  228.0
  1976 176 175  1.24 1304.  1059.  4733.  3450.  9326.  2.25 3.49  347.7  141.0  146.6
  1976 177 176  1.26 1329.  1059.  4733.  3597.  9473.  2.25 3.31  329.4  138.0  135.7
  1976 178 177  1.29 1353.  1049.  4733.  3733.  9609.  2.22 3.52  336.9  134.3  143.7
  1976 179 178  1.31 1376.  1038.  4733.  3876.  9752.  2.20 3.49  312.6  143.0  120.3
  1976 180 179  1.34 1400.  1009.  4733.  3996.  9873.  2.14 3.68  334.8  140.3  137.8
  1976 181 180  1.36 1425.  1009.  4733.  4134. 10011.  2.14 3.70  392.5  107.0  202.4
  1976 182 181  1.38 1445.  1008.  4733.  4337. 10213.  2.14 4.56  361.1  124.9  167.5
  1976 183 182  1.40 1467.  1008.  4733.  4504. 10380.  2.14 4.09  358.2  132.1  160.3
  1976 184 183  1.42 1489.   992.  4733.  4664. 10541.  2.10 4.21  303.3  137.8  117.4
  1976 185 184  1.45 1512.   965.  4733.  4782. 10658.  2.05 3.82  220.7  166.5   38.4
  1976 186 185  1.47 1538.   908.  4733.  4820. 10696.  1.93 3.51  235.3  150.9   59.8
  1976 187 186  1.50 1563.   905.  4733.  4880. 10756.  1.92 3.50  271.3  129.0  100.9
  1976 188 187  1.52 1585.   905.  4733.  4981. 10857.  1.92 3.69  275.0  145.1   92.1
  1976 189 188  1.54 1609.   903.  4638.  5073. 10949.  1.91 3.89  302.8  118.5  130.6
  1976 190 189  1.57 1630.   873.  4546.  5204. 11080.  1.85 3.20  289.8  109.0  128.2
  1976 191 190  1.59 1650.   785.  4455.  5332. 11208.  1.66 2.10  259.8   96.8  115.6
  1976 192 191  1.60 1669.   761.  4366.  5448. 11324.  1.61 1.41  216.7   82.5   95.1
  1976 193 192  1.62 1685.   754.  4278.  5543. 11419.  1.60 2.20  241.5   91.7  106.2
  1976 194 193  1.64 1703.   754.  4193.  5649. 11525.  1.60 2.66  229.4  119.1   78.3
  1976 195 194  1.66 1725.   753.  4109.  5727. 11603.  1.60 0.90  120.3   97.3   16.3
  1976 196 195  1.68 1743.   696.  4027.  5743. 11620.  1.48 1.55  182.1   91.5   64.2
  1976 197 196  1.70 1762.   696.  3946.  5808. 11684.  1.48 2.15  200.2   99.6   71.3
  1976 198 197  1.72 1781.   654.  3867.  5879. 11755.  1.39 2.30  111.2  111.2    0.0
  1976 199 198  1.74 1807.   617.  3790.  5879. 11755.  1.31 0.60   97.0   90.8    4.4
